you wanted to or you are ?	i am .
i am .	you could at least look at me !
they don t scare me any more .	what ?
then close the case .	i better keep looking .
i better keep looking .	where how ?
yeah . it wasn t tom .	i m sorry . i don t understand .
well	tomorrow . see you tomorrow night .
have you discussed this with them ?	it s in the report .
all right .	thank you . goodbye john .
thank you . goodbye john .	goodbye pete .
not unusual .	did she talk about him to you ?
klute . with a k . k l u	are you with plant security sergeant ?
are you with plant security sergeant ?	town police .
town police .	then how are you involved ?
then how are you involved ?	i know tom grunemann .
well ?	yeah .
unless he was involved with grunemann s disappearance .	i knew tom never wrote that letter .
i knew tom never wrote that letter .	what else do you know ?
mr . kramer ?	yes ?
where is the child ?	he s in his room playing .
he s in his room playing .	good . i ll see him in there .
does that distress you ?	not particularly .
not particularly .	what does ?
what does ?	the prospect of losing my child .
what do you have here billy ?	detroit .
what about your mommy ?	oh sure . here this can be mommy .
oh sure . here this can be mommy .	do you like to be with your mommy ?
what do you like best about her ?	lunch in a restaurant .
lunch in a restaurant .	what do you like best about your daddy ?
what do you like best about your daddy ?	playing .
playing .	tell me does your daddy ever hit you ?
ladies and gentlemen . . .	ladies and gentlemen . . .
ladies and gentlemen . . .	welcome to the greatest show on earth .
welcome to the greatest show on earth .	welcome to the . . .
greatest .	greatest . . .
greatest . . .	show .
show .	show . . .
on earth .	on earth .
when is mommy coming back ?	soon . very soon .
what about my orange juice ?	right . one o .j . coming up .
when is mommy coming back ?	soon . i told you before very soon .
soon . i told you before very soon .	will she pick me up after school ?
uh huh . . .	you got a letter from mom .
okay . . .same as usual . . .	billy don t eat with your fingers .
billy don t eat with your fingers .	sorry .
mom i mean dad ?	yeah ?
sure . too much birthday cake right ?	i guess . . .
mom i mean dad . . .	uh huh . . .
c mon there s not much difference	we use the green and yellow .
mom i mean dad . . .	in a minute . . .
look i m sorry i yelled okay ?	that s okay .
salisbury steak .	i hate it .
all it is is onions and gravy .	i m allergic to onions .
i m allergic to onions .	you are not allergic of onions .
i think i m going to throw up .	oh for god s sake . . .here .
some of the brown stuff is still there .	then eat around it .
then eat around it .	no .
daddy ?	yeah ?
yeah ?	i m sorry . . .
daddy ?	uh huh ?
is mom ever coming back ?	you mean for good ?
i don t think so .	oh . . .
good night .	sleep tight .
sleep tight .	don t let the bedbugs bite .
don t let the bedbugs bite .	see you in the morning light .
see you in the morning light .	dad ?
yes ?	i love you . . .
objection . you re leading the witness .	sure .
objection .	sure . lots of times .
see . that s my name .	it s my name too .
it s my name too .	right .
wow !	you like it ?
is this really your desk ?	yep .
yep .	is that really your chair ?
is that really your chair ?	uh huh . . .
did mommy ever see this ?	no she never did .
no she never did .	are you going to get remarried ?
are you going to remarried phyllis ?	no .
mom i mean dad ?	uh huh ?
uh huh ?	what did you do when you were little ?
was there apple juice when you were little ?	yeah there was apple juice .
yeah there was apple juice .	was there burger king ?
i don t understand daddy .	what don t you understand pal ?
who will read me my stories ?	your mom .
objection !	overruled . the witness will answer please .
objection !	overruled .
six years .	and would you describe those years as happy ?
no i did not .	did you wish to ?
and what is your present salary ?	i make thirty one thousand dollars a year .
mrs . kramer do you love your child ?	yes . very much .
yes . very much .	and yet you chose to leave him ?
so do i .	objection !
eight almost nine years .	and did you have a close personal relationship ?
and did you have a close personal relationship ?	yes . . .
yes . . .	and how did you find his work ?
no .	would you describe your husband as an alcoholic ?
would you describe your husband as an alcoholic ?	no .
no .	a heavy drinker ?
a heavy drinker ?	no .
no .	was he unfaithful ?
was he unfaithful ?	no .
no .	did he ever fail to provide for you ?
did he ever fail to provide for you ?	no .
i don t recall .	how many lovers have you had permanently ?
how many lovers have you had permanently ?	i don t recall .
i don t recall .	more than three less than thirty three permanently ?
somewhere in between .	do you have a lover now ?
yes .	how long was that ?
were you ?	yes .
what about billy ?	i m not taking him with me .
i m not taking him with me .	what ?
where are you going ?	i don t know . . .
hello ted . you look well .	so do you .
how s the new job ?	fine .
i ve seen him .	you have ?
ted if you can t discuss this rationally	joanna go fuck yourself !
okay i m here . now why did you	ted do you love him ?
ted do you love him ?	goddamnit joanna . what the
goddamnit joanna . what the	ted do you love him ?
yes .	yes what ?
yes what ?	yes i ll have dinner with you .
okay phyllis what s up ?	kramer . . .
how should i know ?	murray .
and ?	i m going to take it .
i ll take my chances .	it s going to cost .
ted ? are you there ?	yeah .
yeah .	any prospects ?
you ever see her talk to the walls ?	no but
how many ?	ten .
no .	mr . kramer there s
got it .	you re on your own understand ?
you re on your own understand ?	i understand .
i understand .	you re sure ?
you re sure ?	i m sure .
how many onions does it say to use ?	three . and add some basil .
she ever ask about me ?	uh huh . . .yeah . . .
uh huh . . .yeah . . .	what d you tell her ?
what d you tell her ?	i told her you re doing a
thelma if i die	what ?
you heard anything yet ?	any day .
ted .	uh huh . . .
ted i just heard . . .	please thel . . .
we must go holiness .	a moment .
please come holiness .	yes . i am ready .
all quiet ?	yes holiness .
yes holiness .	where are you from ?
where are you from ?	kham holiness .
mama my story .	again ?
again ?	tell me .
you were a beautiful baby . so calm .	no cried ?
i am sorry lhamo .	it is alright father .
not the way to talk to people .	can i do anything i want ?
can i do anything i want ?	no .
no .	but i am in charge .
but i am in charge .	are you ? of whom ?
i do now .	and you have horses ? you love horses .
and you have horses ? you love horses .	i do beautiful horses . thank you holiness .
i do beautiful horses . thank you holiness .	will you buy the sheep for me ?
will you buy the sheep for me ?	where will you keep them ?
where will you keep them ?	here . we ll collect them .
here . we ll collect them .	i will buy them for you .
i will buy them for you .	can i free the prisoners ?
can i free the prisoners ?	hmmm .
goodbye kundun .	no !
are you general ?	we want more tons of barley distributed .
dalai lama .	general chiang .
general chiang .	we bring greetings from chairman mao .
we bring greetings from chairman mao .	thank you . please sit .
i have .	i have a copy for you .
the sera monks have surrendered ?	it is calm .
did you receive the letter ?	we did not .
with much bloodshed .	i am afraid .
yes .	time to study .
holiness ?	yes .
oh no . where will he go ?	far far away .
i miss my brother .	i miss him too .
i will be back in a few days .	how many ?
how many ?	two .
this many ?	yes yes . your brothers are here .
who am i ?	we do not know .
i need to squeeze this brain .	answer .
you could buy them .	do i have money ?
do i have money ?	what do you think ?
what do you think ?	do you have money ?
i am him .	not until you are eighteen .
how big is tibet s army ?	roughly five thousand men .
roughly five thousand men .	is that big ?
is that big ?	no . not very big .
will we be in this war ?	no . this war is almost over .
no . this war is almost over .	will we ever be in war ?
in the pacific ocean .	it is an island . american territory .
it is an island . american territory .	where is alsace ?
where is alsace ?	i do not know holiness .
he warned about the future of tibet .	tell me .
tell me .	when it is time .
ask whatever you will .	what is the danger from the chinese now ?
britain ?	britain chooses not to .
britain chooses not to .	and america ?
and america ?	america we shall see .
where is that ?	in the americas .
i am scared .	shall we consult the protective deities holiness ?
did you ever doubt it ?	i had relinquished doubt .
they will take lhasa next .	the people will not allow it .
good day .	good day .
good day .	please come in so cold .
but you will always be here ?	me ?
me ?	you will always !
do you think i must ?	you decide .
is that a true story or pretend ?	what do you think ?
what do you think ?	true .
true .	you decide .
i have more men .	i have smarter men .
is that true or pretend ?	it is a story you decide .
it is a story you decide .	pretend .
pretend .	as you say .
we have enemies .	the chinese .
the chinese .	yes .
this is britain .	ahh .
ahh .	where is poland ?
this is tibet . and this is china .	ahh .
you will not come ?	no holiness .
no holiness .	am i running away ?
we have .	you have grown up very good .
you kill me ?	eliminate you .
how could i ever leave ?	it may not be your decision to make .
it is possible holiness .	you are unharmed ?
you are unharmed ?	completely .
completely .	good . where is reting rinpoche now ?
what should i do about my doubt teacher ?	it is a difficult situation .
no .	too young ?
too young ?	much too young .
like my mother .	i see that .
you killed him .	oh yes .
i ll sue you .	go ahead .
you re a beautiful woman .	thank you .
it seems like we re getting lower .	it happens when i land .
it happens when i land .	why are we landing ?
we are here on official business .	cocktail ?
and you like me .	i do u not u like you .
jesus christ ! !	what the hell are you doing ? ! !
what the hell are you doing ? ! !	what are u you u doing ? !
what are u you u doing ? !	you re crawling around like a
you re crawling around like a	i m laying a spring trap !
i m laying a spring trap !	a spring trap !
i coulda shot you you	this could end up saving your life
they don t really attack underwater and	that walt guy got hit underwater
that walt guy got hit underwater	no crocodile has ever
was he a good man ?	yup .
maybe he doesn t play well with others .	is everything a big fucking joke to you ?
what s that ?	it came from across the lake .
i can arrest you ! !	then do it ! !
where is he ? !	i don t know !
he never said go .	get the gun .
bastard bit my chopper .	hey ! !
right .	the more he thrashes the better .
the more he thrashes the better .	you ready on shore ?
you ready on shore ?	we re ready .
i got something on the screen .	you do ?
where is he ?	tranq guns down rifles up !
you take care .	you talk to bickerman ?
women s intuition . are there anymore ?	just those two .
he was an indo pacific .	are you sure ?
nothing s real .	excuse me ?
didn t even u sound u good ?	no .
no .	eh . fuck it .
what ?	could we have intercourse ?
you re gonna be okay .	guess i finally got bit .
he s gonna live ?	yeah . thanks to you .
kelly scott .	jack wells . a museum sent you ?
jack wells . a museum sent you ?	are we all museum bigots in maine ?
it really is beautiful isn t it ?	never been to maine before ?
why are you here ? really .	i u told u you .
oh my god .	what ?
same thing from fish and game .	u something s u in that water .
i am u not u staying on shore .	it s too dangerous for
it s too dangerous for	i didn t fly up here to roast marshmallows
i didn t fly up here to roast marshmallows	you flew up here because your boss
okay . we re up at six .	good .
good .	night .
good . see ya soon .	good luck .
you okay ? kelly ?	yeah . nobody saw u anything u ?
i didn t say it like that .	you u did u you
sorry .	it s okay .
u ow u . shit .	just gotta pull it a little tighter .
just gotta pull it a little tighter .	who taught you be be a nurse ?
no thanks .	keep it dry . no swimming .
keep it dry . no swimming .	thank you .
thanks for the . . . bandaid .	night .
well . goodnight .	we seem to say goodnight a lot .
ssssh !	what ?
what ?	i heard something .
thing we can lift it ?	maybe . don t mush it .
maybe . don t mush it .	i m not mushing it .
i m not mushing it .	you re mushing it a little around the
calm down .	you calm down !
you calm down !	u calm u u down u .
what ?	look .
okay .	we might as well pack .
we might as well pack .	good idea .
are we crazy ?	well . . .
he s floating . take it home .	hector .
he s mooing .	you wouldn t ?
watch out ! !	keep firing !
hector ! !	take him .
get him onto shore .	he heeds a tourniquet .
well . . .	you wanna ride in my truck ?
it was . . . something meeting you .	likewise .
i m ready when you are .	let s go .
half mile up there s a clearing .	you gonna dig up that lady s husband ?
you gonna dig up that lady s husband ?	i ll call the coroner .
what s that ?	white perch .
white perch .	are they feeding ?
are they feeding ?	doesn t u look u like it .
doesn t u look u like it .	they look like they re jumping .
you said nobody came in here !	obviously i was wrong !
if you get a safe shot . . .	i ll take it !
thanks for your help .	you too .
he just came up screaming .	did he say anything ?
u there u ? that s the morgue .	yes .
yes .	is the dead guy in there ?
i wouldn t .	i m fine thank you .
well . at wakes .	this is a little different .
this is a little different .	i can look at dead things .
you talk to the married couple ?	not yet .
not yet .	what kind of backup do we have ?
what kind of backup do we have ?	u we u ?
you have a thing against museums ?	i got nothing against
i got nothing against	ever even been u in u one ?
you re sort of a rude person .	it s just that
was he swallowed ?	sheriff .
what ?	i thought i saw . . .
i thought i saw . . .	it looks like a branch .
hey ! !	you threw it at me ! !
you threw it at me ! !	i just let go of it .
was that like a homo sexual remark ?	i asked you to be nice to him .
hector thinks you like him .	well hector s a giant cracker .
well hector s a giant cracker .	you think jack s handsome ?
you think jack s handsome ?	what is this ?
hank ?	yes .
hank !	he said he knew karate !
shit shit shit shit shit .	look .
what ?	look ten feet into the water .
did you get him ?	i don t know . back the truck
should i ?	wait .
kelly .	kevin hey .
it s ten after nine .	yes well . . . famished .
are you on drugs ?	kelly
part of our research	i m not even a field person .
what do you expect mugging me from behind ?	i u tapped u you .
backstabber ?	no .
no .	liar ?
liar ?	myra .
myra .	shitbutt ?
damn clarice how d you make me ?	never cock . just squeeze .
never cock . just squeeze .	i love it when you talk dirty .
phone call clarice . it s god .	thanks ardelia .
boy is that smart . . .	why does she keep repeating the name ?
no . he won t come after me .	why not ?
lecter said a lot of things .	he s here ardelia .
well except for the one girl .	what girl ?
every day .	hot damn clarice .
hot damn clarice .	he knew her . . . !
agent starling ! telephone !	agent mapp ! thank you !
you re all right ! where is he ?	get me out !
okay miss starling ?	okay mr . yow . . .
you re playing a piano miss starling ?	that wasn t me .
that wasn t me .	oh .
starling clarice m . good morning .	good morning mr . crawford .
who s the subject ?	the psychiatrist dr . hannibal lecter .
it s all there sir practically verbatim .	every word starling ? every gesture ?
miggs has been murdered .	murdered . . . ? how ?
is that a pretty good job fbi agent ?	i think so .
i am yes .	may i see your credentials ?
i m still in training at the academy .	jack crawford sent a trainee to me ?
yes .	it s much better than your shoes .
it s much better than your shoes .	maybe they ll catch up .
maybe they ll catch up .	i have no doubt of it .
i have no doubt of it .	did you do those drawings doctor ?
no i came because we need	how many women has he used our bill ?
how many women has he used our bill ?	five . . . so far .
five . . . so far .	all flayed . . . ?
i didn t .	no . you ate yours .
you re a tough one aren t you ?	reasonably so . yes .
your bleeding has stopped .	how did it s nothing . a scratch .
scared at first . then exhilarated .	ahhh . . . why ?
ahhh . . . why ?	because you weren t wasting my time .
yes .	big through the hips . roomy .
big through the hips . roomy .	they all were .
they all were .	mmm . and what else . . . ?
a cattle ranch ?	horses and sheep . . .
horses and sheep . . .	how long did you live there ?
how long did you live there ?	two months .
two months .	why so briefly ?
why so briefly ?	i ran away . . .
i ran away . . .	why clarice ? did the rancher fuck you ?
why clarice ? did the rancher fuck you ?	no .
no .	did he try to ?
he kills w	no ! that s incidental .
i heard a strange sound . . .	what was it ?
they were slaughtering the spring lambs ?	yes . . . ! they were screaming .
yes . . . ! they were screaming .	so you ran away . . .
thank you clarice .	tell me his name dr . lecter .
what . . . ?	did you breast feed her ?
time pilch ! my move .	no fair ! you lured him with produce .
my god you ve grown up .	we leave in the morning ? !
we leave in the morning ? !	yes miss .
are you alright ?	can we rest soon ?
can we rest soon ?	absolutely .
the ottawa are gone .	why did they turn back ?
mr poe ?	miss . may i ?
what are you looking at mr . poe ?	why i am looking at you miss .
no . i will find you .	do not . promise me .
are we safe ?	maybe . . .
maybe . . .	our father ? did you see my father ?
and my compliments to you . . .	alice ?
will you go back to england ?	i have nothing to go back for .
when ? how ?	my letter . . .
my letter . . .	there was none !
there was none !	what ?
what ?	there was no letter .
there was no letter .	i sent three men to webb !
and by sea !	you still have an aversion to the water ?
some say that s the way of it .	some ?
some ?	cousin eugenie my father but . . .
will you consider that ?	yes . yes i will .
my god alice .	it can be dangerous . . .
one called magua arrived .	he delivered no such message .
i see . . .	i am sorry duncan . . .
yes . go ahead .	what the bloody hell plan is this ?
we were headed . . .	. . .fort william henry .
what ? !	dark haired . . .
came across the war party tracked em .	then you re assigned to fort william henry ?
then you re assigned to fort william henry ?	no .
no .	fort edward then ?
who were these people ?	ottawa !
ottawa !	excuse me . . .
that is sedition ! treason !	that is the truth !
where do we go from here ?	we don t .
we don t .	i don t understand !
any powder ?	only one or two loads .
folks here goin to join in that fight ?	we ll see in the morning . . .
and what is that ?	the crown negotiating the terms of service ?
webb s at edward ?	yes sir .
sir !	the decision is final .
first rank ! second rank ! present arms !	fire ! ! !
shoulder arms ! present !	fire ! ! !
sergeant major !	sir !
sir !	thank you sergeant major . thank the men .
thank you sergeant major . thank the men .	atten hut !
men are to stay in file sergeant major !	yes sir !
excuse me . what did you say ?	magua say yes . good idea .
gifts ?	three four oxen . . . much wampum .
three four oxen . . . much wampum .	wampum ?
wampum ?	yes .
yes .	does yengeese major have property across salt sea ?
does yengeese major have property across salt sea ?	yes .
gold could be arranged .	for munro children ?
for munro children ?	yes .
what is enough ?	heart . give magua new heart .
the honors of war ?	granted .
granted .	my colors ?
qui vive ?	france .
france .	le mot d ordre ?
le mot d ordre ?	la victoire .
doc eat already ?	the good doctor hasn t showed yet .
it s got hazy !	what has ?
i thought they were your friends ?	were doss u were u .
jesus christ . . .	can you fix it ?
can you fix it ?	no way . . .
go on !	no !
no !	that s an order !
that s an order !	fuck your orders !
where the hell ve you been ?	i got hung up ! try this !
your suit becky !	just get in yours !
you did good . . .	what ?
sixpack ?	why can t we pick up his signal ?
no . i m just being friendly .	good . . .it s going good .
shit ! he sent them all .	the escape bubbles ?
what are you doing ?	seeing how my stock s doing . . .
we re on backup air .	how much time does that give us ?
we made it !	where s jones ?
it hit me ! where are they ? !	i can t see them !
the internal monitors read normal .	where s doc ? !
where s doc ? !	he s not at his station .
excuse me sir . . .	is this a contract violation mr . cobb ?
no !	it bit me !
i m going inside .	what s your air reading ?
what s your air reading ?	twenty minutes . . .
give me a readout dejesus .	ahhhh !
how do you feel dejesus ?	okay .
and it killed bo ?	no . . .she killed herself .
how s the weather for pickup tomorrow ?	beautiful .
do it .	unfortunately . we can t .
forty eight hours !	i realize you must have gone through hell
made your million yet ?	not yet .
not yet .	how s transocean doing ?
you got money in this tub ?	i signed up for the stock option .
personal effects . . .	timex . . .
yes sir . . .	hook s on . . .
what the ? . . .	russian .
bullshit .	. . .and a russian grandmother . . .
what happened ?	it . . .almost got you .
it . . .almost got you .	what was it ?
still bothering you ?	itches like hell .
it s sixpack !	i m going to kill it !
typhoon ? !	twelve hours !
getting some food .	under there ?
how far away is she ?	two hundred meters .
what are you going to do to him ?	i m going to try to remove it .
i m going to try to remove it .	i ve got cobbie downstairs watching the door .
bigger than dejesus ? how ?	it s had a meal .
it would explain the suction like appendages .	like a leech .
clear for pickup .	let s hope it holds .
who were you talking to ?	sixpack . . .
sixpack . . .	how is he ?
what on earth s the matter with you ?	i ought to smack your face !
what s wrong ?	dejesus . . .it s got him .
what is it ?	the good doctor signed our death warrant .
what is it ?	the air s stopped .
don t spend all day down there .	don t fuckin worry i ain t .
are you okay jonesy ?	tip top willie . . .tip top .
it saw us !	answer them and quit kicking me !
answer them and quit kicking me !	i m not touching you !
what s wrong did you miss me ?	hardly .
hardly .	don t worry darlin i m . . .
how much did you part with ?	seven hundred for the pair .
a what ?	a traffic warden . look what s this ?
i wanted to talk to you about that .	well talk .
well ?	well what ?
apart from those shotguns .	and tom took care of them .
what s that ?	a cocktail you asked for a cocktail .
you want a pint go to the pub .	i thought this was a pub .
i thought this was a pub .	it s a samoan pub .
like what ?	like antiques .
i thought you said no staff bazza !	you get the guns ?
well you just better un sell em sharpish .	they were . . .
they were . . .	i am not fucking interested .
better than good he is a fucking liability .	where did he get a hundred grand ?
i hate these southern shites .	fucking northern monkeys .
nope .	can i help ?
have you counted the money ?	yeah it s all there to the pound .
yeah it s all there to the pound .	they were going to pay then ?
mind your language in front of my boy .	jesus christ !
how long has he been in there son ?	about twenty minutes .
about twenty minutes .	is he on his own ?
is he on his own ?	just carrying a bag .
just carrying a bag .	let s have a look shall we ?
it s not him dad .	try that one .
all right dad .	well put your seatbelt on then .
yeah ?	that s no way to answer the phone .
that s no way to answer the phone .	is that you dean ?
is that you dean ?	sure is .
sure is .	what can i do for you ?
who was that ?	that was hatchet horrible harry .
that was hatchet horrible harry .	jesus i have heard about him .
dog i have found the cash !	the stupid bastards ! count it !
it must be this one .	just give me the keys .
yeah one of them s out .	ok open the gate .
where ?	out the back .
out the back .	and the weed ?
and the weed ?	out the back .
invitations .	invitations ?
there s nothing in it !	what do you mean ?
what do you mean ?	i mean it s fucking empty .
what do you mean ?	he means they re thieving dogs .
what the hell are you doing here ?	why what s up ?
everything all right out there tom ?	right as rain .
right as rain .	where the hell are we supposed to hide ?
you and me tom .	what do you mean me ?
tom this is our case .	. . . what ?
tom don t mess around let s go .	i meet you in the car .
i meet you in the car .	tom ?
tom ?	i ll only be a minute .
you got it all ?	a hundred grand .
i will .	you will what ?
you will what ?	i will loan you the money .
i ll see ya .	for half a million ?
for half a million ?	unless you are going to accept twenty quid .
it s pay day ain t it ?	i wanted to talk to you about that .
go on .	i like your bar .
i like your bar .	yes ?
yes ?	i want your bar .
i want your bar .	and ?
and ?	do you want me to draw a picture ?
how much did you say it was tom ?	you know how much it is nick .
you know how much it is nick .	and that does include the amp ?
and that does include the amp ?	you know it doesn t include the amp .
i ll only be a minute .	you ve already been fifteen .
look . go on look .	at what exactly ?
at what exactly ?	my van is half full .
my van is half full .	so ?
where did you get those from a museum ?	nick the greek .
six .	how many wings have they got between them ?
how many wings have they got between them ?	twelve .
twelve .	how many feet ?
how many feet ?	er well twelve .
what are you carrying willy ?	er fertilizer .
and those stupid girls who hang out with them	just shut up .
i can t take any more school .	you re going to be on your own .
you re going to be on your own .	so ?
that makes it okay ?	they stole our land
private johnson are you unhappy in the army ?	no sir
i i can do the job sir .	you don t sound too enthusiastic .
you don t sound too enthusiastic .	i am sir .
follow orders . do whatever they say .	who s they ?
who s they ?	the the officers .
well ?	you really want to know sir ?
you really want to know sir ?	please .
do whatever they tell you	i mean follow orders sir .
i do sir .	because it s a job ?
why don t you start with that ?	yes sir .
yes sir .	you re dismissed private .
you re dismissed private .	thank you sir .
thank you sergeant major .	you re dismissed .
you re dismissed .	thank you sergeant major .
and you and private graves	we were just dancing
private johnson !	sergeant ?
sergeant ?	report to dr . innis at the clinic .
report to dr . innis at the clinic .	i m feeling okay
sam the man .	hey ben . thanks for coming down .
i hear they re closing that post down .	september that s all she wrote .
that the word on our boy ?	yeah this is skinny .
yeah this is skinny .	skinny ?
charley wade .	that badge
everybody on the border knows that story .	you got a cause of death ?
colt peacemaker .	a .
a .	he swore by it . what ?
he swore by it . what ?	just wondering .
just wondering .	so is buddy on your short list ?
bunny you uhm you on that same medication ?	do i seem jumpy ?
same weight i always was .	you look awful good in that uniform though .
you look awful good in that uniform though .	best part of the job .
pounds .	what ?
hey it s the general .	colonel . is uhm is otis in ?
colonel . is uhm is otis in ?	come on in
come on in	if it s too late
if it s too late	come on in .
where d he get all this ?	your mother got a brother alphonse
your mother got a brother alphonse	uncle al
my mother said he never asked about	he never asked her .
you weren t in here tonight were you ?	no sir .
no sir .	go out through the back .
he a black man or an indian ?	both .
they fought against the indians ?	same as they done in mexico .
same as they done in mexico .	but they were indians themselves .
you know who i am ?	i got a pretty good guess .
i got a pretty good guess .	that guy who got shot
well	i mean just cause he didn t you know
i mean just cause he didn t you know	didn t have a father ?
didn t have a father ?	he s still pissed off about it .
dad ?	hey delmore where s your daddy ?
you wouldn t ?	no .
how s your room shaping up ?	fine . i m pretty much moved in .
fine . i m pretty much moved in .	good .
are we going to ever see your father ?	my father .
my father .	yeah . he lives here right ?
yeah . he lives here right ?	he does .
you lived in the states for a while ?	fifteen years in el paso .
fifteen years in el paso .	made some money came back here
made some money came back here	something like that .
something like that .	you ever know a fella named eladio cruz ?
this place is a gold mine .	lead mine .
what ?	it s a lead mine .
it s a lead mine .	right .
you going to get married ?	maybe .
it s a . .	yeah ?
they were using m s yeah	what s it doing on a rifle range ?
seriously .	seriously i think we should get married .
seriously i think we should get married .	we been through this before
we been through this before	we should just do it .
that ring	masons been around a long while .
but just as a kind of safety tip .	yeah . i bet he would .
that where he was shot ?	that s where he fell .
that s where he fell .	you get much of that in here ?
i gonna meet that family of yours ?	why would you want to do that ?
why would you want to do that ?	because i m your father .
eladio cruz .	you know this road got a bad reputation eladio
reputation ?	bandidos injuns
como se llama ? what s your name ?	mercedes gonzales ruiz .
is very beautiful your car .	good night enrique . she slides into the car
senora cruz ?	quien es ? who is it ?
i have some friends who have had a accident	you have somebody else out there ?
this girl is a friend of yours ?	es mi novia . she s my girlfriend .
es mi novia . she s my girlfriend .	i thought you were married !
this girl has a child ?	we have a daughter .
we have a daughter .	tipico .
king wasn t mexican fenton	bad enough all the street names are in spanish
tell that one hollis	hell everybody heard that story a million times .
mas cerveza por favor .	that buddy was a cool breeze .
your mother was a saint .	but buddy deeds was my salvation .
historic occasion isn t it ?	seems like we have another one every week .
we don t need a new jail .	that s a matter of interpretation
you go by your old house ?	no .
was it davy crockett or jim bowie ?	you recall if charley wade was a mason ?
bledso	he owned the colored roadhouse before big o
he owned the colored roadhouse before big o	he still living ?
you thought any more about our murder ?	we have a murder ?
we have a murder ?	charley wade .
i got an idea what happened .	do you ?
fellas .	hey sam .
hey sam .	open late .
buddy deeds	buddy deeds was a murderer .
the perdido thing ?	he agreed it wasn t exactly news
steve called for you .	steve ?
how bout the sheriff ?	the sheriff .
mami how old were you when my father	he was killed .
he was killed .	right . when he was killed .
right . when he was killed .	a little older than paloma is now .
a little older than paloma is now .	how come you never got married again ?
there must have been somebody .	i was too busy .
i was too busy .	nobody s too busy .
thank you .	i don t mean fernando .
mrs . bledsoe ?	that s me .
that s me .	i m sheriff deeds
i m sheriff deeds	sheriff deeds dead honey you just sheriff junior .
sheriff deeds dead honey you just sheriff junior .	yeah that s the story of my life .
yeah that s the story of my life .	you ever play one of these ?
you ever play one of these ?	i ve seen em .
so you must remember sheriff wade .	not if i can help it .
pilar is uhm is amado okay ?	okay ? he s not here ?
okay ? he s not here ?	no . is he sick ?
no . is he sick ?	he s going to wish he was dead .
and when my father was sheriff ?	what about it ?
what about it ?	what was your deal with him ?
of course you can .	what ?
mom ?	yeah ?
yeah ?	you gonna stay out here ?
you gonna stay out here ?	for a while .
what s she singing about ?	what do you think ?
she finally got in	it s saturday .
it s saturday .	you got in late last night .
you got in late last night .	yeah . i had uhm school business .
can i get this ?	nobody really wears that stuff paloma .
i only went for my last two years .	how come ?
morning sheriff .	hey pete . how s it going ?
hey pete . how s it going ?	time marches on .
time marches on .	how much you got left ?
how much you got left ?	three months .
that s how i ruined my stomach .	i m surprised he bothered with it .
something wrong ?	they ve got my amado .
they ve got my amado .	got him here ?
got him here ?	somebody called something about an electronics store .
somebody called something about an electronics store .	i ll see what s going on .
he s all yours .	are you okay ?
people liked him .	most people did yeah .
yeah .	weird what you remember .
your boy there	amado .
amado .	nice looking kid .
nice looking kid .	he hates me .
he hates me .	no
you ve got your mother your kids	they ve got me . different thing .
i should get back .	pilar
we thought we were something didn t we ?	yeah .
yeah .	i mean what did we know about anything ?
i mean what did we know about anything ?	nothing .
yeah ?	i came back cause you were here .
wow .	yeah .
yeah .	how come it feels the same ?
so what are we gonna do about this ?	more i hope .
how long have you lived here ?	two years .
two years .	there s nothing on the walls . no pictures
like your story is over .	i ve felt that way yeah .
pilar	yeah ?
yeah ?	what was your father s name ?
what was your father s name ?	eladio . eladio . cruz .
we start from scratch	yeah
hospital says the other kid is in bad shape	the shooter local ?
you re out early .	yeah .
i been working on a few things .	uh huh .
uh huh .	i m going over to the other side .
i m going over to the other side .	the republicans ?
they got telephones .	gotta be in person .
gotta be in person .	oh .
yeah .	you d do a good job .
you d do a good job .	how bout you ?
you think we need a new jail ?	well it s a complicated issue
that the problem son ? you slow ?	otis apologize to the sheriff
you telling me what to do roderick ?	no sheriff i m just
hey sam . sorry bout that .	what s up ?
no	me neither .
i know you ?	name s otis .
name s otis .	otis what ?
otis what ?	payne .
payne .	one of cleroe payne s boys ?
one of cleroe payne s boys ?	uh huh .
uh huh .	i sent your daddy to the farm once .
i sent your daddy to the farm once .	i know that .
i know that .	why you think that was ?
how come you don t took familiar ?	been away . up to houston .
you going to tell her ?	you going to tell him ?
mister d amour ?	yeah . it s french .
how much ?	thirty five bucks .
hello l .a .	have a nice evening mr . d amour .
have a nice evening mr . d amour .	you bet .
who ?	nix .
nix .	nix ?
nix ?	like in nothing . nobody . nix .
like in nothing . nobody . nix .	who is he ?
how ?	it ll be something hokey .
you heard right .	you ever been married ?
why ?	my life was too weird for her .
my life was too weird for her .	i love weird .
that s butterfield . . .	doorway and who s that ?
take a look at this .	a nix specialty ?
d amour .	right .
right .	isn t that french for something ?
right .	that s so cool .
you did . didn t you ?	why would i do that ?
why would i do that ?	beats me .
who did this ?	i told you
who did this ?	all right . it was . . .
about ?	death .
death .	what about death ?
what about death ?	it s an illusion .
please .	i could scoop them out .
i could scoop them out .	don t .
don t .	so tell me where nix is buried .
so tell me where nix is buried .	i don t know .
i ll tell you .	you ll do more .than that .
anything ?	not yet .
what is he ?	maybe he ll show you .
do you wish him to be amongst us ?	yes . . .
